1st Auto & Casualty   J1585   Professional Claims 837P
TriWest Healthcare Alliance   VAC45   Institutional Claims 837I
TriWest Healthcare Alliance   VAC45   Remits 835
Troy Medicare   TRYMC   Institutional Claims 837I
Troy Medicare   TRYMC   Professional Claims 837P
TRU Community Care   TRUCO   Professional Claims 837P
TRU Community Care   TRUCO   Remits 835
TRU Community Care   TRUCO   Institutional Claims 837I
TruAssure Dental   ILDTA   Dental Claims 837D
Truli for Health   TRULI   Remits 835
Truli for Health   TRULI   Eligibility 270 / 271
Truli for Health   TRULI   Professional Claims 837P
Truli for Health   TRULI   Institutional Claims 837I
Trustee Plans (FCHN)   91131   Professional Claims 837P
Trustee Plans (FCHN)   91131   Institutional Claims 837I
Trusteed Insurance (FCHN)   91131   Institutional Claims 837I
Trusteed Insurance (FCHN)   91131   Professional Claims 837P
Trusteed Plans Service Corporation   91078   Professional Claims 837P
Trusteed Plans Service Corporation   91078   Institutional Claims 837I
Trusteed Plans Service Corporation   91078   Remits 835
TRUSTMARK   TRUST   Eligibility 270 / 271
Trustmark Insurance Company   61425   Professional Claims 837P
Trustmark Insurance Company   61425   Institutional Claims 837I
Trustmark Insurance Company   61425   Remits 835
Trustmark Insurance Company   TRSTMRKIC   Eligibility 270 / 271
TSRDP Dental Claims   73288   Dental Claims 837D
Tufts Health Plan   04298   Professional Claims 837P
Tufts Health Plan   04298   Institutional Claims 837I
Tufts Health Plan   04298   Remits 835
Tufts Health Plan   13568   Eligibility 270 / 271
Tufts Health Public Plan (Network Health)   04332   Professional Claims 837P
Tufts Health Public Plan (Network Health)   04332   Institutional Claims 837I
Tufts Health Public Plan (Network Health)   04332   Remits 835
Tufts Health Public Plan (Network Health)   NETHLTH   Eligibility 270 / 271
Twin City Fire Insurance Co.   C1040   Professional Claims 837P
Tyson Foods Inc.   J1732   Professional Claims 837P
UC Davis Health System   UCDMG   Remits 835
UC Davis Health System   UCDMG   Professional Claims 837P
UC Davis Health System   UCDMG   Institutional Claims 837I
UC Health Plan Administrators   89789   Professional Claims 837P
UC Health Plan Administrators   89789   Institutional Claims 837I
UC Irvine   UCI01   Professional Claims 837P
UC Irvine   UCI01   Institutional Claims 837I
UC Irvine Health (MemorialCare)   MMFUC   Professional Claims 837P
UC Irvine Health (MemorialCare)   MMFUC   Institutional Claims 837I
UC Irvine Health (MemorialCare)   MMFUC   Remits 835
UCare Individual & Family Plans (DOS on or After 1/1/2019)   55413   Institutional Claims 837I
UCare Individual & Family Plans (DOS on or After 1/1/2019)   55413   Remits 835
UCare Individual & Family Plans (DOS on or After 1/1/2019)   55413   Professional Claims 837P
UCare Minnesota   52629   Professional Claims 837P
UCare Minnesota   52629   Institutional Claims 837I
UCare Minnesota   52629   Remits 835
UCare Minnesota   UCARE   Eligibility 270 / 271
UCLA Health Medicare Advantage Plan   28189   Institutional Claims 837I
UCLA Health Medicare Advantage Plan   28189   Professional Claims 837P
UCLA Medical Group   USMBP   Institutional Claims 837I
UCLA Medical Group   USMBP   Remits 835
UCLA Medical Group   USMBP   Professional Claims 837P
UCS - Al Fe Heat   84389   Professional Claims 837P
UCS - Al Fe Heat   84389   Institutional Claims 837I
UCS - BASI: Lynco   42943   Institutional Claims 837I
UCS - BASI: Lynco   42943   Professional Claims 837P
UCS - Coeur: Connectivity Source   76451   Professional Claims 837P
UCS - Coeur: Connectivity Source   76451   Institutional Claims 837I
UCS - Coeur: Genesis Park Management   13857   Professional Claims 837P
UCS - Coeur: Genesis Park Management   13857   Institutional Claims 837I
UCS - Coeur: Hermann Sons Life   46395   Professional Claims 837P
UCS - Coeur: Hermann Sons Life   46395   Institutional Claims 837I
UCS - Coeur: Leonard Holding Company   84365   Professional Claims 837P
UCS - Coeur: Leonard Holding Company   84365   Institutional Claims 837I
UCS - Coeur: Master Mobile Link   76339   Institutional Claims 837I
UCS - Coeur: Master Mobile Link   76339   Professional Claims 837P
UCS - Coeur: Northwest Petroleum   63842   Professional Claims 837P
UCS - Coeur: Northwest Petroleum   63842   Institutional Claims 837I
UCS - Coeur: Sercel   94582   Professional Claims 837P
UCS - Coeur: Sercel   94582   Institutional Claims 837I
UCS - Coeur: The Woodlands Christian Academy   46923   Professional Claims 837P
UCS - Coeur: The Woodlands Christian Academy   46923   Institutional Claims 837I
UCS - Insight Benefit Administrators   96436   Professional Claims 837P
UCS - Insight Benefit Administrators   96436   Institutional Claims 837I
UCS - International Medical Group: FBOP Otisville   67671   Institutional Claims 837I
UCS - International Medical Group: FBOP Otisville   67671   Professional Claims 837P
UCS (BASI: Air Design Heating & Cooling)   18763   Institutional Claims 837I
UCS (BASI: Air Design Heating & Cooling)   18763   Professional Claims 837P
UCS (BASI: American Biotech Labs)   18764   Professional Claims 837P
UCS (BASI: American Biotech Labs)   18764   Institutional Claims 837I
UCS (BASI: Belue Trucking Company)   18765   Professional Claims 837P
UCS (BASI: Belue Trucking Company)   18765   Institutional Claims 837I
UCS (BASI: Ceiling Systems)   19430   Professional Claims 837P
UCS (BASI: Ceiling Systems)   19430   Institutional Claims 837I
UCS (BASI: Dunham Rubber & Belting Corporation)   19432   Professional Claims 837P
UCS (BASI: Dunham Rubber & Belting Corporation)   19432   Institutional Claims 837I
UCS (BASI: Golden Eagle Construction)   19434   Professional Claims 837P
UCS (BASI: Golden Eagle Construction)   19434   Institutional Claims 837I
UCS (BASI: Idaho Asphalt Supply)   19437   Professional Claims 837P
UCS (BASI: Idaho Asphalt Supply)   19437   Institutional Claims 837I
UCS (BASI: Innovative Health Care Concepts)   19439   Institutional Claims 837I
UCS (BASI: Innovative Health Care Concepts)   19439   Professional Claims 837P
UCS (BASI: Knight Construction & Supply)   89234   Professional Claims 837P
UCS (BASI: Knight Construction & Supply)   89234   Institutional Claims 837I
UCS (BASI: Nitro Green Helena)   89235   Institutional Claims 837I
UCS (BASI: Nitro Green Helena)   89235   Professional Claims 837P
UCS (BASI: Northwest River Supplies)   89236   Professional Claims 837P
UCS (BASI: Northwest River Supplies)   89236   Institutional Claims 837I
UCS (BASI: Raphael Health Center)   89238   Professional Claims 837P
UCS (BASI: Raphael Health Center)   89238   Institutional Claims 837I
UCS (BASI: Reading Horizons)   89239   Professional Claims 837P
UCS (BASI: Reading Horizons)   89239   Institutional Claims 837I
UCS (BASI: Rehab Strategies)   89240   Professional Claims 837P
UCS (BASI: Rehab Strategies)   89240   Institutional Claims 837I
UCS (BASI: Senior Suites at Woodside Village)   89241   Professional Claims 837P
UCS (BASI: Senior Suites at Woodside Village)   89241   Institutional Claims 837I
UCS (BASI: South State Trailer Supply)     89243   Professional Claims 837P
UCS (BASI: South State Trailer Supply)     89243   Institutional Claims 837I
UCS (BASI: Tempest Technologies)   89244   Professional Claims 837P
UCS (BASI: Tempest Technologies)   89244   Institutional Claims 837I
UCS (BASI: Tenowo Inc.)   89245   Professional Claims 837P
UCS (BASI: Tenowo Inc.)   89245   Institutional Claims 837I
UCS (BASI: TrailWest Bank)   89246   Professional Claims 837P
UCS (BASI: TrailWest Bank)   89246   Institutional Claims 837I
UCS (BASI: Vans Inc)   89247   Professional Claims 837P
UCS (BASI: Vans Inc)   89247   Institutional Claims 837I
UCS (BASI: Whitefish Credit Union)   89248   Institutional Claims 837I
UCS (BASI: Whitefish Credit Union)   89248   Professional Claims 837P
UCS (ELM-CO LLC)   60509   Professional Claims 837P
UCS (ELM-CO LLC)   60509   Institutional Claims 837I
UCS (Kempton Group TPA: Shawnee Milling Company)   26362   Professional Claims 837P
UCS (Kempton Group TPA: Shawnee Milling Company)   26362   Institutional Claims 837I
UCS (The City of East Chicago)   56001   Professional Claims 837P
UCS (The City of East Chicago)   56001   Institutional Claims 837I
UCS BASI Hotstart   19450   Institutional Claims 837I
UCS BASI Hotstart   19450   Professional Claims 837P
UCS BASI: Carey Johnson Oil   36582   Professional Claims 837P
UCS BASI: Carey Johnson Oil   36582   Institutional Claims 837I
UCS BASI: Ellsworth Constructions   55843   Professional Claims 837P
UCS BASI: Ellsworth Constructions   55843   Institutional Claims 837I
UCS BASI: Limric Plumbing, Heating & Air   31456   Professional Claims 837P
UCS BASI: Limric Plumbing, Heating & Air   31456   Institutional Claims 837I
UCS BASI: Meter Group USA   16025   Professional Claims 837P
UCS BASI: Meter Group USA   16025   Institutional Claims 837I
UCS BASI: Smith Rogers Oil   77814   Professional Claims 837P
UCS BASI: Smith Rogers Oil   77814   Institutional Claims 837I
UCS Benefit Plan Administrators: East Jefferson Hospital   43232   Professional Claims 837P
UCS Benefit Plan Administrators: East Jefferson Hospital   43232   Institutional Claims 837I
UCS Benovation   75537   Professional Claims 837P
UCS Benovation   75537   Institutional Claims 837I
UCS Cement Masons   34924   Professional Claims 837P
UCS Cement Masons   34924   Institutional Claims 837I
UCS Coeur Humphrey Associates   89641   Professional Claims 837P
UCS Coeur Humphrey Associates   89641   Institutional Claims 837I
UCS Core: Nemco   12394   Professional Claims 837P
UCS Core: Nemco   12394   Institutional Claims 837I
UCS Core: TJR Equipment   12395   Professional Claims 837P
UCS Core: TJR Equipment   12395   Institutional Claims 837I
UCS Couer: My Management Consulting inc (MY Wireless)   94352   Institutional Claims 837I
UCS Couer: My Management Consulting inc (MY Wireless)   94352   Professional Claims 837P
UCS ES Beveridge & Associates Inc: Grace Schools   21805   Professional Claims 837P
UCS ES Beveridge & Associates Inc: Grace Schools   21805   Institutional Claims 837I
UCS ES Beveridge & Associates Inc: Worthington Christian School   99730   Professional Claims 837P
UCS ES Beveridge & Associates Inc: Worthington Christian School   99730   Institutional Claims 837I
UCS PBS Oregon   56724   Professional Claims 837P
UCS PBS Oregon   56724   Institutional Claims 837I
UCS Seminole Tribe of Florida   78702   Professional Claims 837P
UCS Seminole Tribe of Florida   78702   Institutional Claims 837I
UCS: Benefit Plan Administrators of Eau Claire, Inc.   46891   Professional Claims 837P
UCS: Benefit Plan Administrators of Eau Claire, Inc.   46891   Institutional Claims 837I
UCS: Coeur Plan Services- Pinnacle Medical Systems, Inc   95287   Professional Claims 837P
UCS: Coeur Plan Services- Pinnacle Medical Systems, Inc   95287   Institutional Claims 837I
UCS: Diversified Benefit Administrators, Inc.   65894   Institutional Claims 837I
UCS: Diversified Benefit Administrators, Inc.   65894   Professional Claims 837P
UCS: E.S. Beveridge & Associate Inc   87452   Professional Claims 837P
UCS: E.S. Beveridge & Associate Inc   87452   Institutional Claims 837I
UCSD Physician Network (UCSDPN)   SCP01   Professional Claims 837P
UCSD Physician Network (UCSDPN)   SCP01   Institutional Claims 837I
UDR, Inc. - CORVEL   J3741   Professional Claims 837P
UFCW (Local Food & Commercial Workers) Local 400 & Employers Health and Welfare Fund   A5205   Dental Claims 837D
UFCW Northern California &Drug Employers H & W Trust Fund   BS001   Remits 835
UFCW Northern California &Drug Employers H & W Trust Fund   BS001   Professional Claims 837P
UFCW Northern California &Drug Employers H & W Trust Fund   BS001   Institutional Claims 837I
UFT Welfare Fund   62308   Professional Claims 837P
UFT Welfare Fund   62308   Institutional Claims 837I
UFT Welfare Fund   62308   Dental Claims 837D
UHA Health Insurance   UHA01   Professional Claims 837P
UHA Health Insurance   UHA01   Institutional Claims 837I
UHA Health Insurance   UHA01   Remits 835
UHC Community Plan / Chronic Complete (formerly Evercare)   UHC-CP-CC   Eligibility 270 / 271
UHC Community Plan / Dual Complete (formerly Evercare)   UHC-CP-DUAL   Eligibility 270 / 271
UHC Community Plan / Long Term Care (formerly Evercare)   UHC-CP-LTC   Eligibility 270 / 271
UHC Community Plan / Nursing Home Plan (formerly Evercare)   UHC-CP-NHP   Eligibility 270 / 271
UHC Medicare Advantage   12X42   Remits 835
UHC Medicare Advantage   12X42   Professional Claims 837P
UHC Medicare Advantage   12X42   Institutional Claims 837I
UHP Management   UHP01   Professional Claims 837P
UHP Management   UHP01   Institutional Claims 837I
UHSM-Unite Health Share Ministries   07689   Institutional Claims 837I
UHSM-Unite Health Share Ministries   07689   Professional Claims 837P
UICI Administrators   75240   Professional Claims 837P
UICI Administrators   75240   Institutional Claims 837I
Ultimate Health Plans   77022   Institutional Claims 837I
Ultimate Health Plans   77022   Remits 835
Ultimate Health Plans   77022   Professional Claims 837P
Ultra Benefits Inc.   41206   Professional Claims 837P
Ultra Benefits Inc.   41206   Institutional Claims 837I
Ultra Benefits Inc.   41206   Remits 835
UMass Medical School Health & Criminal Justice Program   UMHCJ   Institutional Claims 837I
UMass Medical School Health & Criminal Justice Program   UMHCJ   Professional Claims 837P
UMC Health Plan   75130   Professional Claims 837P
UMC Health Plan   75130   Institutional Claims 837I
Umpqua Health Alliance   77501   Institutional Claims 837I
Umpqua Health Alliance   77501   Professional Claims 837P
UMR - Cincinnati   UMR-CIN   Eligibility 270 / 271
UMR - Harrington/Columbus   UMR-HAR-COL   Eligibility 270 / 271
UMR - Lexington   UMR-LEX   Eligibility 270 / 271
UMR - Onalaska   UMR-ONAK   Eligibility 270 / 271
UMR - San Antonio   UMR-SATX   Eligibility 270 / 271
UMR - Wausau/UHIS   UMR-WAUSAU-UHIS   Eligibility 270 / 271
UMR (formerly UMR Onalaska/Midwest Security/Harrington)   79480   Professional Claims 837P
UMR (formerly UMR Onalaska/Midwest Security/Harrington)   79480   Institutional Claims 837I
UMR (formerly UMR Onalaska/Midwest Security/Harrington)   79480   Dental Claims 837D
UMR (formerly UMR Wausau)   39026   Professional Claims 837P
UMR (formerly UMR Wausau)   39026   Institutional Claims 837I
UMR (formerly UMR Wausau)   39026   Dental Claims 837D
UMR (formerly UMR Wausau)   39026   Remits 835
UMR USNAS   UMR-USNAS   Eligibility 270 / 271
UMR Wausau   39026   Claim Status 276 / 277
UMR Wausau   39026   Eligibility 270 / 271
Umwa Health & Retirement Funds   52180   Institutional Claims 837I
Umwa Health & Retirement Funds   52180   Remits 835
Umwa Health & Retirement Funds   52180   Professional Claims 837P
Umwa Health & Retirement Funds   UMWA   Eligibility 270 / 271
Underwriters Safety and Claims   TP108   Professional Claims 837P
Underwriters Services Corporation   93220   Professional Claims 837P
Underwriters Services Corporation   93220   Institutional Claims 837I
Unicare   80314   Professional Claims 837P
Unicare   80314   Institutional Claims 837I
Unicare   80314   Dental Claims 837D
Unicare   80314   Remits 835
Unicare   UNICARE   Eligibility 270 / 271
Unicare of WV    SCNUW   Dental Claims 837D
UNICARE Special Accounts   65099   Dental Claims 837D
Unified Group Services   35198   Institutional Claims 837I
Unified Group Services   35198   Remits 835
Unified Group Services   35198   Professional Claims 837P
Unified Health Plan TPA   IHS12   Institutional Claims 837I
Unified Health Plan TPA   IHS12   Professional Claims 837P
Unified Health Services (Workman's Comp Only)   62170   Professional Claims 837P
Unified Health Services (Workman's Comp Only)   62170   Institutional Claims 837I
Unified Life Insurance Company   RP064   Institutional Claims 837I
Unified Life Insurance Company   RP064   Professional Claims 837P
Unified Physicians Network   37105   Institutional Claims 837I
Unified Physicians Network   37105   Professional Claims 837P
Uniform Medical Plan   00932   Professional Claims 837P
Uniform Medical Plan   00932   Institutional Claims 837I
Uniform Medical Plan   00932   Dental Claims 837D
Uniform Medical Plan   00932   Remits 835
Uniformed Services Family Health Plan   13407   Professional Claims 837P
Uniformed Services Family Health Plan   13407   Institutional Claims 837I
UNIGARD (FCHN)   91131   Professional Claims 837P
UNIGARD (FCHN)   91131   Institutional Claims 837I
Union Construction Workers' Comp Program   J1629   Professional Claims 837P
Union Insurance Company of Providence   25844   Professional Claims 837P
Union Pacific Railroad Employees Health Systems (UPREHS)   UPREHS   Eligibility 270 / 271
Unite Health Share Ministries   07689   Remits 835
Unite Health Share Ministries   07689   Institutional Claims 837I
Unite Health Share Ministries   07689   Professional Claims 837P
Unite HERE Health   UNITEHERE   Eligibility 270 / 271
Unite HERE Health-LV   59144   Professional Claims 837P
Unite HERE Health-LV   59144   Institutional Claims 837I
United Agriculture Benefit Trust   UAGBT   Professional Claims 837P
United American Insurance Company   92916   Remits 835
United Benefits (formerly Brown & Brown Benefits)   59069   Professional Claims 837P
United Benefits (formerly Brown & Brown Benefits)   59069   Institutional Claims 837I
United Care Medical Group (UCMG) (Regal)   PROSP   Professional Claims 837P
United Care Medical Group (UCMG) (Regal)   PROSP   Institutional Claims 837I
United Claim Solutions   20090   Professional Claims 837P
United Claim Solutions   20090   Institutional Claims 837I
United Concordia - Dental - PA Blue Shield (Provider will need to register with ucci and inform them that EDI Health group is their clearinghouse 800-633-5430 opt 0)   99996   Dental Claims 837D
United Concordia - Dental Plus   99997   Dental Claims 837D
United Concordia - Dental Plus - PA Blue Shield   89070   Dental Claims 837D
United Concordia - Dental Plus - PA Blue Shield   89070   Remits 835
United Concordia - Tricare Dental Plan   89070   Remits 835
United Concordia - Tricare Dental Plan   89070   Dental Claims 837D
United Concordia (Encounters)   89070   Dental Claims 837D
United Concordia (Encounters)   89070   Remits 835
United Concordia Companies, Inc.   89070   Remits 835
United Concordia Companies, Inc.   89070   Dental Claims 837D
United Concordia Companies, Inc. - DENTAL   89070   Eligibility 270 / 271
United Concordia Federal Employees Program - DENTAL   UCFEP   Eligibility 270 / 271
United Dominion Realty Trust    J1048   Professional Claims 837P
United Employee Benefit Trust (FCHN)   91131   Professional Claims 837P
United Employee Benefit Trust (FCHN)   91131   Institutional Claims 837I
United Financial Casualty Company   J1789   Professional Claims 837P
United Fire Group (aka Mercer Insurance)   C1102   Professional Claims 837P
United Food & Commercial Workers Unions and Food Employers Benefit Fund   SCUFW   Professional Claims 837P
United Health Services, Inc. dba Pruitt Health - CORVEL   J3753   Professional Claims 837P
United Healthcare   52133   Dental Claims 837D
United Healthcare Global (Inside U.S.)   UHCGUS   Eligibility 270 / 271
United Healthcare Nevada Market   UHC-NV-MKT   Eligibility 270 / 271
United Healthcare Securehorizons-Medicare Supplemental   UHC-SECURE-MS   Eligibility 270 / 271
United Healthcare Shared Services   UHSS   Eligibility 270 / 271
United HealthOne / Golden Rule   37602   Eligibility 270 / 271
United Heartland   J1859   Professional Claims 837P
United Medical Alliance (UMA)   84132   Professional Claims 837P
United Medical Alliance (UMA)   84132   Institutional Claims 837I
United Medical Resources   33108   Dental Claims 837D
United Medical Resources (UMR)   33108   Dental Claims 837D
United of Omaha   71412   Dental Claims 837D
United of Omaha   71412   Remits 835
United of Omaha   71412   Professional Claims 837P
United of Omaha   71412   Institutional Claims 837I
United of Omaha   UNITED-OMAHA   Eligibility 270 / 271
United Physicians International   HSM01   Institutional Claims 837I
United Physicians International   HSM01   Professional Claims 837P
United States Fire Insurance Company   31348   Professional Claims 837P
UnitedHealthcare    87726   Eligibility 270 / 271
UnitedHealthcare    87726   Claim Status 276 / 277
UnitedHealthcare (UHC)   87726   Professional Claims 837P
UnitedHealthcare (UHC)   87726   Institutional Claims 837I
UnitedHealthcare (UHC)   87726   Dental Claims 837D
UnitedHealthcare (UHC)   87726   Remits 835
UnitedHealthcare / All Savers Alternate Funding   81400   Professional Claims 837P
UnitedHealthcare / All Savers Alternate Funding   81400   Institutional Claims 837I
UnitedHealthcare / All Savers Alternate Funding   81400   Remits 835
UnitedHealthcare / All Savers Insurance   81400   Institutional Claims 837I
UnitedHealthcare / All Savers Insurance   81400   Professional Claims 837P
UnitedHealthcare / All Savers Insurance   81400   Remits 835
UnitedHealthcare / All Savers Insurance   ALLSAVERS   Eligibility 270 / 271
UnitedHealthcare / Definity Health Plan   87726   Professional Claims 837P
UnitedHealthcare / Definity Health Plan   87726   Institutional Claims 837I
UnitedHealthcare / Definity Health Plan   87726   Dental Claims 837D
UnitedHealthcare / Definity Health Plan   UHC-DEFINITY   Eligibility 270 / 271
UnitedHealthcare / Empire Plan   87726   Professional Claims 837P
UnitedHealthcare / Empire Plan   87726   Institutional Claims 837I
UnitedHealthcare / Empire Plan   87726   Dental Claims 837D
UnitedHealthcare / Empire Plan   UHC-EMPIRE   Eligibility 270 / 271
UnitedHealthcare / MAHP - MD IPA, Optimum Choice and MLH (formerly MAMSI)   87726   Professional Claims 837P
UnitedHealthcare / MAHP - MD IPA, Optimum Choice and MLH (formerly MAMSI)   87726   Institutional Claims 837I
UnitedHealthcare / MAHP - MD IPA, Optimum Choice and MLH (formerly MAMSI)   87726   Dental Claims 837D
UnitedHealthcare / MAHP - MD IPA, Optimum Choice and MLH (formerly MAMSI)   87726   Remits 835
UnitedHealthcare / Oxford   06111   Professional Claims 837P
UnitedHealthcare / Oxford   06111   Institutional Claims 837I
UnitedHealthcare / Oxford   06111   Remits 835
UnitedHealthcare / Spectera Eyecare Networks   00773   Professional Claims 837P
UnitedHealthcare / Spectera Eyecare Networks   00773   Remits 835
UnitedHealthcare / UHIS - UnitedHealth Integrated Services   39026   Professional Claims 837P
UnitedHealthcare / UHIS - UnitedHealth Integrated Services   39026   Institutional Claims 837I
UnitedHealthcare / UHIS - UnitedHealth Integrated Services   39026   Dental Claims 837D
UnitedHealthcare / UHIS - UnitedHealth Integrated Services   39026   Remits 835
UnitedHealthcare / UnitedHealthcare Plan of the River Valley   UHC-RIVER   Eligibility 270 / 271
UnitedHealthcare / UnitedHealthcare Plan of the River Valley (formerly John Deere Healthcare)   87726   Professional Claims 837P
UnitedHealthcare / UnitedHealthcare Plan of the River Valley (formerly John Deere Healthcare)   87726   Institutional Claims 837I
UnitedHealthcare / UnitedHealthcare Plan of the River Valley (formerly John Deere Healthcare)   87726   Dental Claims 837D
UnitedHealthcare / UnitedHealthcare Plan of the River Valley (formerly John Deere Healthcare)   87726   Remits 835
UnitedHealthcare / UnitedHealthcare West (formerly PacifiCare)   87726   Professional Claims 837P
UnitedHealthcare / UnitedHealthcare West (formerly PacifiCare)   87726   Institutional Claims 837I
UnitedHealthcare / UnitedHealthcare West (formerly PacifiCare)   87726   Dental Claims 837D
UnitedHealthcare / UnitedHealthcare West (formerly PacifiCare)   95959   Remits 835
UnitedHealthcare / UnitedHealthcare West (PacifiCare)   UHC-WEST   Eligibility 270 / 271
UnitedHealthcare Community Care - Indiana   UHC-CC-IN   Eligibility 270 / 271
UnitedHealthcare Community Plan - Arizona   03432   Eligibility 270 / 271
UnitedHealthcare Community Plan - Kansas (KanCare)   96385   Eligibility 270 / 271
UnitedHealthcare Community Plan - New Jersey   86047   Eligibility 270 / 271
UnitedHealthcare Community Plan - Tennessee   95378   Eligibility 270 / 271
UnitedHealthcare Community Plan (AmeriChoice PA PCP)   UHC-CP-PAPCP   Eligibility 270 / 271
UnitedHealthcare Community Plan / AZ (formerly Arizona Physicians IPA and APIPA)   03432   Professional Claims 837P
UnitedHealthcare Community Plan / AZ (formerly Arizona Physicians IPA and APIPA)   03432   Institutional Claims 837I
UnitedHealthcare Community Plan / AZ (formerly Arizona Physicians IPA and APIPA)   03432   Remits 835
UnitedHealthcare Community Plan / AZ (formerly AZ Phys IPA)   UHC-CP-AZ   Eligibility 270 / 271
UnitedHealthcare Community Plan / CA, CO, DC, DE, FL, GA, HI, IN, KY, LA, MA, MD, NC, NM, OH, OK, PA, RI, VA, WA (formerly AmeriChoice or Unison)   04567   Remits 835
UnitedHealthcare Community Plan / CA, CO, DC, DE, FL, GA, HI, IN, KY, LA, MA, MD, NC, NM, OH, OK, PA, RI, VA, WA (formerly AmeriChoice or Unison)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / CA, CO, DC, DE, FL, GA, HI, IN, KY, LA, MA, MD, NC, NM, OH, OK, PA, RI, VA, WA (formerly AmeriChoice or Unison)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / CA, CO, DC, DE, FL, GA, HI, IN, KY, LA, MA, MD, NC, NM, OH, OK, PA, RI, VA, WA (formerly AmeriChoice or Unison)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / IA, hawk-i   UHC-CP-IA   Eligibility 270 / 271
UnitedHealthcare Community Plan / IA, hawk-i (formerly AmeriChoice of Iowa)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / IA, hawk-i (formerly AmeriChoice of Iowa)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / IA, hawk-i (formerly AmeriChoice of Iowa)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / IA, hawk-i (formerly AmeriChoice of Iowa)   87726   Remits 835
UnitedHealthcare Community Plan / KS (KanCare)   96385   Professional Claims 837P
UnitedHealthcare Community Plan / KS (KanCare)   96385   Institutional Claims 837I
UnitedHealthcare Community Plan / KS (KanCare)   96385   Remits 835
UnitedHealthcare Community Plan / MI (formerly Great Lakes Health Plan)   95467   Institutional Claims 837I
UnitedHealthcare Community Plan / MI (formerly Great Lakes Health Plan)   95467   Remits 835
UnitedHealthcare Community Plan / MI (formerly Great Lakes Health Plan)   95467   Professional Claims 837P
UnitedHealthcare Community Plan / MS   UHC-CP-MS   Eligibility 270 / 271
UnitedHealthcare Community Plan / MS (formerly AmeriChoice MS - CHIP)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / MS (formerly AmeriChoice MS - CHIP)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / MS (formerly AmeriChoice MS - CHIP)   87726   Remits 835
UnitedHealthcare Community Plan / MS (formerly AmeriChoice MS - CHIP)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / NE   UHC-NE   Eligibility 270 / 271
UnitedHealthcare Community Plan / NE (formerly Americhoice NE, ShareAdvantage, and UnitedHealthcare of the Midlands)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / NE (formerly Americhoice NE, ShareAdvantage, and UnitedHealthcare of the Midlands)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / NE (formerly Americhoice NE, ShareAdvantage, and UnitedHealthcare of the Midlands)   87726   Remits 835
UnitedHealthcare Community Plan / NE (formerly Americhoice NE, ShareAdvantage, and UnitedHealthcare of the Midlands)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / NJ (formerly AmeriChoice NJ Medicaid, NJ Family Care, NJ Personal Care Plus)   86047   Institutional Claims 837I
UnitedHealthcare Community Plan / NJ (formerly AmeriChoice NJ Medicaid, NJ Family Care, NJ Personal Care Plus)   86047   Professional Claims 837P
UnitedHealthcare Community Plan / NJ (formerly AmeriChoice NJ Medicaid, NJ Family Care, NJ Personal Care Plus)   86047   Remits 835
UnitedHealthcare Community Plan / NY   UHC-CP-NY   Eligibility 270 / 271
UnitedHealthcare Community Plan / NY (formerly AmeriChoice by UnitedHealthcare, AmeriChoice NY Medicaid & Child Health Plus, AmeriChoice NY Personal Care Plus)   87726   Remits 835
UnitedHealthcare Community Plan / NY (formerly AmeriChoice by UnitedHealthcare, AmeriChoice NY Medicaid & Child Health Plus, AmeriChoice NY Personal Care Plus)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / NY (formerly AmeriChoice by UnitedHealthcare, AmeriChoice NY Medicaid & Child Health Plus, AmeriChoice NY Personal Care Plus)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / NY (formerly AmeriChoice by UnitedHealthcare, AmeriChoice NY Medicaid & Child Health Plus, AmeriChoice NY Personal Care Plus)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / SC (formerly Unison)   87726   Remits 835
UnitedHealthcare Community Plan / SC (formerly Unison)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / SC (formerly Unison)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / SC (formerly Unison)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / TN   UHC-CP-TN   Eligibility 270 / 271
UnitedHealthcare Community Plan / TN (formerly AmeriChoice TN: TennCare, Secure Plus Complete)   95378   Professional Claims 837P
UnitedHealthcare Community Plan / TN (formerly AmeriChoice TN: TennCare, Secure Plus Complete)   95378   Dental Claims 837D
UnitedHealthcare Community Plan / TN (formerly AmeriChoice TN: TennCare, Secure Plus Complete)   95378   Institutional Claims 837I
UnitedHealthcare Community Plan / TN (formerly AmeriChoice TN: TennCare, Secure Plus Complete)   95378   Remits 835
